frequency,recency,T,monetary_value,pred_purchases,est_trans_value,clv
2.0,33.0,135.0,306.41499999999996,2.46,349.6186056178069,841.1524118934274
3.0,241.0,294.0,432.2833333333333,1.88,429.45382625270474,776.4474759215269
11.0,257.0,299.0,1002.4236363636363,5.87,945.8508016075069,5408.18586406814
1.0,324.0,348.0,406.6,0.75,415.13339141917703,288.2330760758149
5.0,326.0,392.0,665.09,2.27,618.4600393147228,1354.430810833816
1.0,155.0,261.0,893.0,0.95,637.3713557015288,560.2485441421634
6.0,356.0,381.0,269.23,2.74,294.5422421605605,778.9746050941293
3.0,165.0,240.0,374.6333333333334,2.21,388.1636233983927,830.4550686893544
6.0,147.0,276.0,322.92833333333334,3.58,339.36153729656536,1182.0059886587558
2.0,112.0,386.0,554.455,1.09,505.19566312535767,522.4510055700213
3.0,259.0,338.0,159.83,1.67,234.31673342240387,376.1326631306963
1.0,158.0,264.0,140.19,0.94,293.40967418138644,255.5119743897305
3.0,207.0,266.0,135.61666666666665,2.04,216.97460948289978,426.55977367943774
4.0,193.0,390.0,287.86,1.88,318.6611567007563,576.05736769494
11.0,317.0,395.0,352.7518181818182,4.64,359.5354216261792,1616.5411349254418
10.0,343.0,379.0,311.30100000000004,4.4,323.09449603556567,1376.8349258689066
2.0,98.0,142.0,140.45,2.38,245.52109574342924,570.0304110779766
1.0,84.0,108.0,326.4,1.79,378.4897139203189,649.9227485938201
7.0,301.0,341.0,380.75857142857143,3.46,386.7904421637365,1296.4678056370758
2.0,27.0,88.0,256.7,3.23,318.43608096860567,1019.3359899754146
1.0,1.0,255.0,393.33,0.96,409.0702791946153,323.88507158998266
5.0,316.0,382.0,331.91400000000004,2.32,349.2767186833029,782.443314564821
1.0,282.0,376.0,408.32,0.7,415.91926579945175,269.03241446524635
3.0,278.0,381.0,1115.2266666666667,1.51,918.5929202914457,1328.9067450158072
1.0,33.0,78.0,301.45,2.17,367.0899663692402,768.425256257292
3.0,356.0,387.0,135.55333333333334,1.49,216.92924875122984,309.5856597026556
2.0,10.0,46.0,184.075,4.47,272.8838160053503,1239.0033309254973
2.0,166.0,247.0,363.39,1.57,385.3547886991354,583.0082785640627
1.0,74.0,378.0,234.0,0.69,336.2718111660234,205.7401618083293
2.0,96.0,140.0,162.945,2.4,259.63053740055045,608.9880450347521
4.0,247.0,283.0,518.3249999999999,2.46,496.32989438936056,1182.373607463263
2.0,305.0,391.0,415.59000000000003,1.08,418.09596916153725,428.0792886397745
1.0,132.0,162.0,101.55,1.36,275.75491484777194,355.44309562216745
8.0,267.0,318.0,313.62875,4.14,327.6880995825651,1319.1465938916892
9.0,358.0,380.0,300.65555555555557,3.98,314.8485021560195,1212.6150047741326
1.0,3.0,129.0,14.85,1.59,236.14136323741033,342.3591949829293
4.0,28.0,183.0,361.4175,3.46,375.36767687748386,1264.2800770071512
2.0,50.0,73.0,349.94999999999993,3.58,376.9248755685859,1349.0113183302997
2.0,14.0,43.0,135.15,4.59,242.19679964284057,1133.6236656619478
1.0,61.0,379.0,59.92,0.69,256.7340134228659,154.83183828818792
9.0,228.0,302.0,313.9688888888889,4.82,326.608652842796,1533.0101381087295
1.0,146.0,277.0,252.74,0.9,344.83418668134266,287.6369781537173
2.0,50.0,184.0,504.11999999999995,1.98,473.6242585549554,905.2004002844437
3.0,219.0,311.0,480.16333333333324,1.79,463.74653939519317,799.3941036229725
2.0,155.0,274.0,614.87,1.45,543.0895025436719,754.0134878507861
1.0,10.0,32.0,394.18,3.21,409.4586473476581,1317.5411477173418
3.0,265.0,339.0,828.5233333333334,1.67,713.2496628354043,1142.029684234809
5.0,255.0,287.0,402.12399999999997,2.95,406.00157564038255,1162.6099286317567
33.0,362.0,386.0,532.0187878787879,13.64,528.2046020312597,7010.86077794028
4.0,253.0,276.0,252.215,2.51,291.1819205698457,708.3662860398547
18.0,357.0,380.0,1072.1683333333333,7.67,1031.9128655189047,7691.154516930052
3.0,215.0,393.0,373.5,1.47,387.3519050421934,545.2271612018604
1.0,128.0,168.0,87.0,1.33,269.1069658750988,337.18902507216666
3.0,96.0,350.0,128.06666666666666,1.62,211.56713278645475,328.88222532039686
5.0,273.0,298.0,321.79,2.86,341.09722214672007,946.2724102231539
2.0,169.0,211.0,156.41,1.78,255.5316175859567,439.0668440052512
5.0,294.0,323.0,422.948,2.68,422.82593714549904,1095.3055685464547
1.0,110.0,190.0,1262.48,1.21,806.1881382735753,914.8168116038551
1.0,86.0,131.0,151.07999999999998,1.58,298.3853555774284,447.68890835253023
6.0,308.0,331.0,399.25,3.08,403.0633896868652,1204.2641429262446
2.0,178.0,203.0,158.5,1.83,256.84251925581145,455.0479794833702
6.0,144.0,197.0,315.21,4.67,332.91943307933826,1524.6950959540998
1.0,51.0,219.0,801.98,1.09,595.7839800662911,589.2585334142753
2.0,286.0,337.0,338.40000000000003,1.22,369.68041897202005,430.74045140266344
16.0,347.0,386.0,310.3975,6.76,318.13674768357623,2087.6569245275514
1.0,85.0,218.0,259.3,1.09,347.83147501541384,350.71413208369444
8.0,357.0,395.0,431.07500000000005,3.45,429.941479084756,1434.2819393256993
1.0,17.0,57.0,490.49,2.55,453.46304360595025,1127.1282342016962
1.0,121.0,233.0,171.68,1.03,307.79757199234706,296.13622690131086
11.0,323.0,346.0,724.3109090909091,5.19,694.8598169209622,3506.8314833829318
5.0,356.0,389.0,81.18,2.29,146.70087073747698,323.4580220648634
1.0,21.0,80.0,314.3,2.14,372.9611790358278,764.9435792246062
3.0,133.0,260.0,94.03000000000002,2.07,187.18932062424713,374.92787348481767
3.0,166.0,205.0,298.3866666666667,2.5,333.55407728162277,809.9489733948101
3.0,89.0,170.0,304.52333333333337,2.87,337.94929343974877,948.4161058834311
10.0,341.0,394.0,978.0780000000001,4.25,919.0352936063972,3785.309283214592
6.0,211.0,235.0,240.0583333333333,4.08,270.19412077983816,1075.0384083611834
1.0,9.0,32.0,910.14,3.21,645.2026852817087,2075.3190523243707
6.0,287.0,339.0,163.87000000000003,3.02,206.6035550095725,604.7186485365477
1.0,49.0,110.0,372.55,1.77,399.5758201119935,672.6610101116365
5.0,207.0,246.0,425.596,3.34,424.9653392423848,1382.96967094179
1.0,47.0,325.0,95.78,0.79,273.1185804441758,188.23912959772042
6.0,115.0,144.0,297.2483333333334,5.87,317.9277342779875,1845.0292717437817
2.0,117.0,299.0,209.995,1.35,289.1415056142671,372.89248356080395
7.0,130.0,154.0,551.9842857142858,6.43,533.1614237057859,3390.4213838343044
5.0,235.0,287.0,370.26800000000003,2.95,380.2641159733162,1088.8835897970716
10.0,358.0,389.0,452.804,4.3,449.5646812379127,1872.5800170993402
5.0,308.0,354.0,73.32000000000001,2.48,140.35053067647928,335.9707332717399
1.0,154.0,217.0,59.699999999999996,1.09,256.63349460678427,263.13356582031497
8.0,310.0,395.0,190.60250000000002,3.45,220.57655000153198,735.7926054289564
1.0,78.0,212.0,111.11,1.11,280.12291431022936,288.4272265505439
1.0,139.0,267.0,389.35,0.93,407.25180243095633,350.2117269995156
2.0,238.0,359.0,180.055,1.16,270.36236877433777,298.2186686908298
6.0,354.0,385.0,419.965,2.71,420.35315719192135,1101.5828874258366
2.0,19.0,51.0,278.9,4.27,332.3604910503168,1437.5873355390747
26.0,327.0,352.0,142.2223076923077,11.69,154.4674113223158,1759.217398133941
3.0,141.0,225.0,373.6233333333333,2.33,387.44023909860323,873.3650895704014
1.0,190.0,240.0,309.77,1.01,370.8914052319646,351.1689897574277
3.0,276.0,306.0,163.26666666666665,1.82,236.7781499672316,413.8503658754014
1.0,6.0,316.0,53.1,0.81,253.61793012433458,164.17898763174256
2.0,334.0,393.0,305.08500000000004,1.07,348.78439546426307,355.52919487136427
2.0,350.0,394.0,414.13000000000005,1.07,417.18021966967694,424.30622867626636
6.0,306.0,346.0,472.3833333333334,2.97,464.1041007755984,1334.6810134106054
1.0,153.0,246.0,125.6,0.99,286.7434490603348,264.9217294617972
1.0,176.0,347.0,209.02,0.75,324.85835650366084,223.3158290125431
4.0,272.0,326.0,389.1225,2.19,396.7258543780274,838.2581306442819
1.0,337.0,380.0,122.81,0.69,285.4686877109356,183.47100786374529
1.0,17.0,341.0,193.81,0.76,317.90885108274273,197.3183428274922
1.0,120.0,222.0,156.19,1.07,300.7201335327796,301.1629394786919
5.0,166.0,201.0,121.874,3.91,179.57882728229112,687.3607504511889
1.0,11.0,135.0,119.00999999999999,1.55,283.73245361497976,401.75937733102734
1.0,2.0,345.0,13.5,0.75,235.52454322963652,136.00909800164186
3.0,52.0,78.0,173.95000000000002,4.74,244.4297891778746,1162.7130397713358
4.0,329.0,381.0,249.19,1.92,288.84990515966183,533.23645950253
7.0,337.0,383.0,419.62142857142857,3.13,420.01205592226665,1272.6472236406769
2.0,240.0,348.0,194.32,1.19,279.30974309035616,316.51693803628245
6.0,354.0,383.0,540.855,2.73,521.2539534113874,1372.251984324596
2.0,362.0,395.0,130.14,1.07,239.05439898926522,242.59934018961508
2.0,309.0,361.0,124.095,1.15,235.26281975755603,258.28550743560845
3.0,33.0,238.0,46.946666666666665,2.23,153.4671977380281,329.0929689399305
8.0,366.0,394.0,648.8475000000001,3.46,619.5428847289625,2071.413922330311
1.0,15.0,340.0,64.14,0.76,258.66214707679586,160.05579281816293
6.0,71.0,102.0,256.42,7.36,283.8503801407792,2089.4807975966182
3.0,162.0,187.0,110.77666666666669,2.68,199.18365304055612,519.7354457290655
1.0,47.0,79.0,814.2,2.15,601.3673433959176,1254.0150611893266
2.0,359.0,381.0,25.565,1.1,173.46227357057424,181.69601251312923
2.0,44.0,79.0,158.01,3.43,256.53517867292686,876.7952982295416
5.0,355.0,383.0,472.51000000000005,2.32,462.8686285072252,1034.5719595710982
1.0,140.0,217.0,1088.01,1.09,726.4721480837275,743.6172807114524
1.0,127.0,382.0,264.5,0.69,350.20737430461656,218.06242418845414
3.0,246.0,312.0,852.4,1.79,730.3506586749785,1255.5833305994504
1.0,31.0,102.0,317.79,1.85,374.5557729818504,659.4840984728484
8.0,265.0,287.0,435.83500000000004,4.51,434.0857245283562,1906.1811472170941
84.0,372.0,394.0,349.5445238095238,33.7,350.55986180728354,11500.775672400527
1.0,21.0,233.0,144.9,1.03,295.5616906529528,268.3060170232684
1.0,130.0,302.0,89.04,0.84,270.03904944240145,208.20925003588331
18.0,316.0,390.0,143.02777777777777,7.5,160.32813211968053,1167.8655593596168
2.0,155.0,292.0,133.44,1.37,241.12424373114118,317.3592097185415
22.0,362.0,391.0,2223.0213636363637,9.09,2130.717413352027,18815.233495978086
5.0,314.0,393.0,249.26,2.27,282.4979645609489,617.279779322402
2.0,343.0,388.0,230.41,1.08,301.9463178583271,311.26822454963263
2.0,329.0,393.0,511.9200000000001,1.07,478.51661885393503,487.767315540287
2.0,269.0,388.0,312.125,1.08,353.2000642469318,364.06374196587944
1.0,276.0,298.0,1335.2,0.85,839.4141760256571,665.4685210686323
16.0,364.0,390.0,444.25125,6.7,442.73412026498875,2879.177824772612
2.0,360.0,385.0,253.025,1.09,316.1310265969711,328.12182121698294
9.0,344.0,386.0,299.76666666666665,3.92,314.06331432849305,1193.0953106866828
2.0,178.0,220.0,398.68,1.72,407.48958292362124,677.2082620003767
6.0,283.0,309.0,374.93666666666667,3.27,382.77027452363734,1212.8582840064203
1.0,42.0,84.0,114.71000000000001,2.08,281.7677676642928,565.1044389329567
18.0,363.0,395.0,847.7077777777778,7.42,821.356569915647,5917.445748720524
1.0,241.0,382.0,655.8,0.69,528.9937958171254,336.25527168103184
7.0,327.0,394.0,48.31857142857143,3.06,102.60667159617132,303.2678087690407
2.0,179.0,204.0,226.39499999999998,1.83,299.4280067557113,528.4440270153445
1.0,15.0,38.0,326.4,3.02,378.4897139203189,1139.0374056721205
3.0,296.0,350.0,242.5233333333333,1.62,293.54352454178945,457.239675758182
10.0,350.0,380.0,406.396,4.39,408.08691500772306,1735.0271675699953
2.0,276.0,332.0,1323.31,1.24,987.4412628268891,1165.4143995942215
1.0,91.0,387.0,194.4,0.68,318.17842427132535,192.57493460311056
1.0,113.0,309.0,155.6,0.82,300.45056034419696,225.95412215465123
13.0,367.0,392.0,169.69692307692307,5.47,190.85963543667125,1012.643613389069
2.0,152.0,246.0,282.285,1.58,334.4836499749381,507.7050301855689
15.0,344.0,375.0,68.546,6.51,94.52116640972359,597.8871536940077
2.0,244.0,275.0,277.28,1.44,331.3443854497595,458.74024523179196
9.0,103.0,126.0,133.47,9.31,167.16743110050277,1550.1517688748913
6.0,209.0,233.0,291.8016666666667,4.1,313.3816758495923,1255.547293260684
1.0,115.0,224.0,32.239999999999995,1.07,244.08691874495577,242.40616215615634
8.0,307.0,337.0,175.85625,3.95,207.73787786441238,795.7013932561648
4.0,352.0,382.0,191.8375,1.91,244.63604935385328,450.58719256701926
10.0,336.0,393.0,279.069,4.26,294.286718041869,1214.8057391283485
1.0,105.0,390.0,18.41,0.68,237.7679404430953,143.93122563277092
2.0,5.0,162.0,135.23,2.17,242.24697769718907,508.7987016448857
35.0,365.0,390.0,555.0831428571429,14.32,550.7221844630833,7674.807143971763
5.0,133.0,169.0,286.276,4.45,312.4043497642428,1367.0125479737087
1.0,17.0,201.0,102.0,1.16,275.9605215170299,284.0030450321368
1.0,41.0,71.0,279.0,2.28,356.83247809181665,791.5677711386819
2.0,135.0,236.0,229.95,1.63,301.65779404582315,473.6231540547561
6.0,343.0,387.0,307.78333333333336,2.7,326.72076834343596,852.3216892164751
7.0,252.0,302.0,327.34000000000003,3.83,341.1259882866332,1268.4942640620627
8.0,264.0,318.0,333.9425,4.14,345.3740588010385,1390.3364170425205
3.0,335.0,392.0,144.70000000000002,1.47,223.48029336714382,315.3564829051095
4.0,291.0,393.0,5476.6875,1.87,4318.801880927499,7758.510056655181
2.0,112.0,359.0,357.0,1.16,381.34681660804824,420.2239673494966
42.0,366.0,394.0,1386.942857142857,16.98,1360.3941420522754,22480.85596281866
4.0,339.0,361.0,204.35250000000002,2.01,254.28404038144046,492.035009168101
1.0,31.0,61.0,295.5,2.47,364.3713892979408,877.7395629502814
1.0,163.0,198.0,438.55,1.17,429.7314649364902,474.9206570597848
7.0,363.0,387.0,187.19285714285712,3.11,221.32228388459345,664.5459420728588
1.0,10.0,322.0,367.6,0.8,397.3141467501562,255.99238773417628
1.0,119.0,298.0,50.4,0.85,252.38429010878698,196.3638517851372
49.0,366.0,395.0,34.63265306122449,19.73,43.81428520061898,841.0555678215503
1.0,146.0,352.0,201.57,0.74,321.4544238681684,216.89518494177753
3.0,218.0,346.0,159.13,1.64,233.81537796710433,367.7907548397845
16.0,360.0,382.0,271.649375,6.82,282.06816860038924,1867.9687978804914
2.0,99.0,347.0,241.78500000000003,1.19,309.08100996100563,350.7069240248627
1.0,45.0,73.0,123.07,2.25,285.58748267539573,623.939740040867
3.0,139.0,169.0,160.01666666666668,2.89,234.45042821048375,661.0350101534308
17.0,231.0,390.0,120.02,7.1,139.7750964898246,946.4758704961083
2.0,26.0,64.0,448.235,3.84,438.57175146412544,1688.7192210317728
11.0,124.0,147.0,220.1381818181818,10.11,239.8543574038569,2406.3546701020437
3.0,366.0,388.0,345.91333333333324,1.49,367.59372528953145,523.4203803291089
3.0,346.0,395.0,269.71,1.46,313.01521546285164,438.7553278170823
3.0,174.0,207.0,202.58333333333334,2.48,264.9376147065558,638.4167159131247
5.0,245.0,389.0,24.733999999999998,2.29,101.09638026889237,222.85568017111262
2.0,352.0,389.0,282.035,1.08,334.326843555099,343.8739475666733
6.0,232.0,277.0,176.77333333333334,3.57,217.37331766337766,755.2608231869784
1.0,5.0,44.0,86.25,2.86,268.7642880930023,754.8206166799321
1.0,167.0,203.0,219.43,1.15,329.614724119161,357.1913834803929
2.0,358.0,395.0,204.82,1.07,285.8956127235979,290.1340967650109
1.0,12.0,35.0,190.34,3.12,316.3233952109093,983.6238252487967
2.0,288.0,394.0,180.005,1.07,270.3310074903699,274.9254810373113
3.0,356.0,388.0,68.53333333333333,1.49,168.9280450166939,240.53677521790405
2.0,341.0,379.0,240.89000000000004,1.1,308.51964297798173,324.6505223963765
12.0,287.0,359.0,1467.7783333333334,5.47,1373.5542704901206,7291.020226263979
5.0,110.0,309.0,329.246,2.78,347.1211579603077,931.4927870185808
1.0,194.0,224.0,102.78999999999999,1.07,276.32147544750495,277.0435809380867
1.0,271.0,338.0,275.7,0.76,355.3246958505918,252.4103513705939
1.0,21.0,77.0,34.55,2.18,245.14236631381314,514.6949944516819
1.0,3.0,169.0,116.41,1.32,282.54450397037834,329.10225136384497
3.0,161.0,203.0,261.62333333333333,2.52,307.2233662506769,751.8030399271458
4.0,240.0,276.0,229.8175,2.51,273.91537010717025,666.3533610536896
1.0,5.0,162.0,1328.65,1.36,836.4214567286806,1013.8100589481213
6.0,336.0,378.0,181.20333333333335,2.76,221.07081561401242,588.7143706388836
7.0,317.0,395.0,10.778571428571427,3.05,70.5158920657105,207.95199090415218
3.0,266.0,297.0,152.73333333333332,1.86,229.23394406843852,410.9244994822652
17.0,329.0,351.0,238.16176470588235,7.77,250.19618638624365,1890.8803744527445
7.0,173.0,217.0,194.7357142857143,4.99,227.77023715047494,1112.1973698318147
1.0,153.0,247.0,283.97,0.99,359.1032895278431,330.6442553773062
6.0,96.0,387.0,324.83,2.7,340.94876271480246,863.8873001871121
1.0,2.0,184.0,29.85,1.24,242.9949188793414,262.2919298423439
4.0,46.0,70.0,754.9675,6.39,678.7609544569436,4384.781745011948
2.0,297.0,347.0,453.12,1.19,441.63574890778125,501.763464668926
1.0,126.0,324.0,302.70000000000005,0.79,367.66109600606774,265.9988847373387
1.0,156.0,221.0,721.06,1.08,558.8113318966202,564.5781133083923
17.0,369.0,392.0,238.66764705882352,7.07,250.66900885432,1720.4686877071392
2.0,211.0,254.0,244.7,1.54,310.90937281632944,459.7459698892062
1.0,243.0,290.0,84.60000000000001,0.87,268.01039697238986,217.08952079929645
6.0,230.0,333.0,538.105,3.07,518.958666873183,1542.3011638575772
10.0,342.0,387.0,316.69,4.32,327.91098634358343,1372.0243602651756
1.0,29.0,72.0,371.1,2.26,398.9133097332735,874.6575765247828
4.0,266.0,306.0,527.04,2.31,503.0484115132457,1121.9051704292085
3.0,369.0,391.0,249.46,1.48,298.51171836311494,422.1911003676553
1.0,132.0,162.0,489.6,1.36,453.056399304529,583.9815009249534
9.0,124.0,155.0,282.65777777777777,8.07,298.95041161817886,2388.274801571121
7.0,366.0,389.0,213.41857142857143,3.09,243.74113351623208,728.5606735284033
1.0,203.0,285.0,135.73,0.88,291.3718836371856,238.83333419518675
1.0,5.0,45.0,106.20000000000002,2.83,277.8795170967706,772.3065398074907
2.0,255.0,285.0,348.525,1.4,376.03107897550314,505.271769034105
11.0,359.0,395.0,937.3690909090909,4.64,887.1404197343321,3989.0647679246376
7.0,370.0,392.0,861.9399999999999,3.07,798.1246760059819,2369.624855708951
3.0,174.0,275.0,665.6633333333334,1.98,596.6057350495713,1140.7366922089939
4.0,255.0,358.0,629.875,2.02,582.3253717467198,1134.8738401275632
2.0,172.0,256.0,351.0,1.53,377.58346253191013,554.6882736675268
2.0,71.0,170.0,314.515,2.09,354.69913362059344,720.5444557275745
4.0,337.0,379.0,448.565,1.93,442.55092083087214,820.7551802942583
2.0,300.0,331.0,146.505,1.24,249.318947231932,295.0278726652382
42.0,373.0,395.0,8259.002619047618,16.95,8043.319949999379,132624.87552607982
2.0,217.0,350.0,363.225,1.18,385.2512964620416,434.3827746544304
1.0,141.0,394.0,84.56,0.67,267.99212082401135,162.8531953659913
12.0,157.0,183.0,134.97416666666666,9.37,160.87093183419913,1487.0324720008675
1.0,133.0,208.0,271.27,1.13,353.3006124176748,374.0125229812867
4.0,35.0,68.0,127.4525,6.49,195.00073954073287,1280.1999816490563
3.0,12.0,38.0,316.4166666666667,6.61,346.46756136598094,2361.1956336725284
1.0,96.0,351.0,142.85,0.74,294.62503804855555,195.99589714786117
4.0,242.0,291.0,94.2025,2.41,169.36784288333982,394.124094634305
1.0,42.0,108.0,164.25,1.79,304.4027774310439,517.7626475462398
1.0,188.0,246.0,424.20000000000005,0.99,423.1748967057095,392.4396923493481
7.0,350.0,380.0,224.53571428571428,3.15,253.24453736378692,772.6456041552906
6.0,349.0,388.0,407.75666666666666,2.7,410.1634760450442,1067.585648328433
3.0,231.0,292.0,215.11333333333334,1.89,273.91187735641756,498.0826462045717
3.0,225.0,302.0,220.63,1.84,277.8630358255639,491.08014094808345
2.0,102.0,147.0,172.055,2.32,265.3445633394869,600.7630720708955
10.0,364.0,393.0,234.27100000000002,4.26,254.24791069011854,1049.557533281777
5.0,326.0,357.0,327.86,2.46,346.0013651709257,822.2276506076732
3.0,233.0,360.0,301.26666666666665,1.58,335.6167968691409,510.0982631465468
20.0,341.0,385.0,484.253,8.4,480.77824817115595,3922.9120204556557
2.0,164.0,381.0,270.475,1.1,327.0761147017395,342.40202716064715
6.0,257.0,316.0,671.21,3.21,630.054708570528,1958.6149453255057
1.0,141.0,320.0,450.0,0.8,434.963012409831,319.36730409369846
3.0,335.0,392.0,174.71666666666667,1.47,244.9788927717741,345.69348753975095
2.0,193.0,280.0,489.9,1.42,464.705109394508,633.6892511152151
2.0,114.0,374.0,134.37,1.12,241.7075636129426,257.00265929533947
1.0,62.0,99.0,279.44000000000005,1.89,357.03351572398,647.4368756238277
