cust_id,invoice,total_sale,total_pieces
17068,504153,115.78,50
17068,506692,168.55,84
17068,508185,146.72,83
17068,509134,212.3,85
17068,510137,189.78,88
17068,511779,112.1,58
17068,512888,208.35,81
17068,513752,166.88,85
17068,514690,187.67,86
17068,515437,156.1,82
17068,516730,165.53,89
17068,517760,201.25,95
17068,518380,136.65,65
17068,519688,165.3,80
17068,520495,118.75,44
17068,521119,195.35,112
17068,521794,185.65,91
17068,523535,118.35,54
17068,524487,105.68,72
17068,525800,173.55,97
17068,526416,141.2,92
17068,528255,114.48,81
17068,530066,175.9,63
17068,531262,236.2,105
17068,535259,291.27,145
17068,537392,166.15,80
17069,490013,500.55,395
17069,507176,750.28,561
17069,525081,880.7,502
17069,534813,534.1,198
17069,534821,141.9,68
17069,536588,277.05,103
17070,528948,133.18,101
17071,495374,308.01,207
17071,511106,380.86,310
17071,519224,135.4,53
17071,534511,547.9,168
17072,502485,282.05,218
17074,509921,203.05,19
17075,491747,187.7,48
17075,495713,177,52
17075,498221,241.96,61
17075,501557,156.52,81
17075,519599,244.75,99
17075,525706,399.68,154
17076,490218,67.68,48
17076,500986,124.07,59
17076,532435,209.92,112
17077,507659,306,36
17080,514351,283.05,125
17080,514669,23.4,12
17080,516483,61.2,72
17080,533084,171.06,112
17080,535368,131.2,82
17081,498715,112.88,50
17081,509417,164.66,69
17081,524105,224.21,122
17081,531739,172.48,70
17082,492004,847,448
17082,492008,61.2,72
17082,502301,877.18,442
17082,531842,942.8,515
17083,497380,548.9,166
17083,503398,356.23,269
17083,505469,342.7,114
17083,514244,411.64,224
17083,524483,398.96,168
17083,528956,585.58,242
17084,531478,2253.22,1476
17085,490466,183.6,79
17085,491673,126.7,90
17085,492811,226.54,90
17085,495551,155.45,58
17085,497600,202.57,113
17085,500332,259.36,121
17085,501267,391.15,137
17085,504877,316.05,127
17085,508493,202.2,77
17085,510424,250.44,105
17085,515319,277.6,97
17085,518393,161.51,91
17085,521386,177.8,93
17085,522978,630.47,250
17085,524341,52.2,36
17085,526199,5.8,4
17085,526215,669.93,306
17085,526221,3.3,2
17085,526233,8.5,1
17085,527507,310.89,132
17085,529936,547.98,201
17085,534188,718.02,409
17085,535665,446.7,198
17087,489687,221.53,113
17089,533769,128.45,35
17090,516328,372.96,156
17090,516329,187.8,30
17090,516663,51,12
17090,527245,200.52,66
17090,536027,217.65,105
17090,536068,75.6,72
17091,492403,276.5,82
17091,497939,348.38,175
17091,506718,382.3,200
17091,512046,153,48
17091,513650,455.18,292
17091,516450,247.48,162
17091,519037,567.65,399
17091,524405,426.59,233
17091,525459,377.71,245
17091,530905,455.1,162
17091,537458,293.45,101
17092,496609,287.26,156
17092,508079,782.06,584
17092,513330,385,258
17092,516773,827.65,628
17092,517972,246,94
17092,524307,1238.81,830
17092,524321,50.4,120
17093,505762,235.88,114
17094,526509,100.2,60
17095,492039,301.9,58
17095,501660,328.03,262
17095,519927,303.76,480
17095,525301,314.4,277
17096,510662,635.9,213
17096,513644,319.6,72
17096,515627,346.3,258
17096,516919,503.2,304
17096,524530,318.45,155
17096,528235,306.75,125
17096,534161,306.85,105
17097,525449,211.31,134
17097,538095,174.72,67
17098,512613,299.47,61
17098,529624,143.7,22
17098,534539,147.9,42
17099,513469,582.17,317
17101,511297,168.4,88
17101,527092,479.32,216
17101,531855,237.6,56
17103,492547,424.3,471
17104,526613,474.03,149
17106,532990,491.23,156
17107,496341,1614.39,869
17107,510806,1657.38,979
17107,519251,1124.8,482
17107,531354,863.42,377
17108,497890,174.95,31
17109,517632,184.69,101
17109,529791,225.73,99
17110,503930,197.1,52
17110,514967,150.3,40
17111,526228,227.97,299
17112,516914,205.17,134
17113,494027,209,76
17113,494028,306.62,202
17113,502313,446.21,215
17113,504143,171.58,92
17113,504857,938.63,267
17113,508379,250.55,63
17115,490372,434.15,95
17115,496058,846.81,279
17115,505360,253.73,39
17115,511602,389.3,100
17116,499676,389.78,392
17121,530268,314.74,106
17122,517271,102.02,86
17122,529074,242.24,152
17122,533186,87.92,50
17123,508474,217.36,191
17123,523954,414.51,239
17126,520857,282.05,181
17126,525054,349.74,211
17126,530589,319.19,137
17126,534472,114.71,147
17127,490313,137.95,49
17127,513343,308.03,116
17127,519197,158.85,35
17127,523347,195.9,50
17127,525751,354.3,90
17129,514983,31.85,5
17132,518403,676.17,493
17132,522328,596.63,487
17133,501874,2613.62,1632
17133,504132,1262.88,1088
17133,508217,2691.59,2313
17133,511316,1511.76,1256
17133,519913,1650.24,1088
17134,523749,212.1,46
17135,507430,173.7,128
17135,518412,198.65,127
17135,529097,226.5,221
17135,536847,215.58,222
17136,497956,231.68,256
17137,496317,317.62,179
17137,496318,82.7,68
17137,507387,261.15,156
17137,513072,114.36,63
17137,518500,166.32,127
17137,527943,191.48,104
17138,496900,1728.58,837
17138,500587,766.94,230
17138,502056,471.16,372
17138,505142,603.08,268
17138,513558,322.11,111
17138,532974,144.9,80
17139,494036,595,100
17139,497592,1402.43,773
17139,498521,613.78,535
17139,506070,1050.85,792
17139,506073,55.8,24
17139,512416,1148.4,552
17139,512417,63.5,10
17139,512418,15.3,6
17139,518405,974.9,522
17139,522914,1478.53,878
17139,528619,328.35,115
17139,532954,49,18
17139,532955,1140.15,352
17141,495383,281.1,158
17141,495384,125.34,48
17141,527407,230.49,152
17141,527409,117.4,78
17142,495390,225.5,88
17142,513426,221.05,73
17142,529940,258.2,81
17143,515423,661.51,231
17143,527719,262.6,99
17145,498513,897.03,530
17145,514850,750.76,559
17145,514851,252.8,104
17145,515814,1220.32,1398
17146,496502,1023.6,508
17146,504569,582.19,123
17146,505723,521.33,155
17146,509213,360.23,151
17146,511935,366.54,132
17146,514220,869.68,400
17146,518233,308.7,50
17146,519175,361.29,85
17146,520347,420.3,290
17146,524617,296.6,86
17147,494020,249.6,56
17147,502247,359.27,101
17147,504189,107.79,21
17147,510998,304.25,63
17147,522137,464.45,185
17149,522449,143.1,18
17150,490401,139.25,49
17150,492433,176.4,50
17150,499464,202.03,48
17150,509397,277.97,78
17150,525024,365,114
17150,535660,215,64
17151,490310,231.9,42
17152,526191,327,60
17155,490000,143.06,89
17155,490846,129.3,272
17155,502822,118,104
17155,509580,90.8,112
17155,514002,159.6,168
17156,518201,591.87,391
17157,490288,332.16,112
17157,491024,383.04,144
17157,491025,325.44,96
17157,491748,319.38,126
17157,492426,301.02,130
17157,496980,300.5,108
17157,498300,303.98,146
17157,500615,166.86,54
17157,506720,292.68,142
17157,508093,237.28,128
17157,510035,202.16,76
17157,510734,173.48,86
17157,512069,301.64,96
17157,512933,222.72,72
17157,516179,336.48,120
17157,517156,301.88,150
17157,519372,332.2,134
17158,500360,298.5,174
17158,511734,414.53,195
17159,500130,261.3,78
17159,519660,299.41,159
17160,490161,825.94,653
17160,495237,526.96,452
17160,497272,327.33,303
17160,502653,312.46,238
17160,505736,289.25,340
17160,512591,881.4,744
17160,517628,754.43,711
17160,520132,316.76,282
17160,525428,410.58,334
17160,531336,930.7,742
17160,536353,1115.32,735
17161,523354,856.01,537
17163,496509,141.24,84
17163,523012,265.44,381
17165,491429,375.66,114
17165,494241,326.98,182
17165,502375,243.29,153
17165,510447,263,92
17165,534655,426.71,147
17167,523132,257.69,119
17167,527486,309.05,171
17167,535088,300.37,139
17168,517486,400.2,220
17169,507591,320.95,145
17170,533057,72.48,66
17170,536266,106.2,86
17171,498053,159.68,40
17172,491672,336.82,382
17172,525406,301.99,353
17176,496342,286.34,236
17176,514288,309.85,170
17177,516746,119.5,40
17178,490966,436.71,101
17179,509898,193.17,109
17179,526764,341.99,135
17179,534449,260.31,91
17180,495225,173.66,102
17180,501278,189.29,132
17180,503972,196.55,157
17180,508092,215.04,216
17180,511848,292.85,309
17180,521954,282.59,133
17180,526924,110.97,96
17181,505570,69.93,27
17181,536508,155.52,216
17182,492954,178.5,30
17182,526751,142.8,24
17184,491102,50.55,15
17184,509023,147.86,58
17185,505179,68.25,29
17185,505180,55.5,26
17185,506092,105.71,64
17187,514336,263.76,282
17188,491033,328.02,174
17188,494154,384.49,305
17188,499971,268.68,140
17188,506873,337.73,261
17188,516333,394.1,193
17188,522957,405.68,168
17189,489782,230.46,148
17189,492318,214.21,147
17189,510196,128.56,82
17190,500255,405.42,1398
17190,511437,220.8,123
17190,511442,327.2,400
17190,530103,131.74,41
17190,530115,213.14,102
17191,489645,261.74,97
17191,496221,276.07,104
17191,502796,362.56,131
17191,511976,358.26,121
17191,513949,143.27,39
17191,518672,183.33,66
17191,528585,192.57,284
17191,528586,453.01,207
17191,537400,422.81,261
17191,537403,30.45,21
17191,537404,56.85,38
17192,513109,77.83,46
17193,489680,45,36
17193,533786,565.74,378
17194,513627,549.88,301
17195,498713,562.98,486
17196,525995,352.9,168
17198,536987,272.01,124
17198,538056,249.65,118
17199,507160,145.12,304
17200,499239,160.81,113
17200,499240,4.25,1
17200,533479,180,250
17200,533480,11.65,3
17201,497512,480.82,299
17201,511434,181.97,380
17201,514505,236.62,128
17202,527156,160.65,55
17203,533136,1797.06,1646
17203,533137,74.04,40
17203,533139,76.04,29
17203,533141,64.89,41
17204,511762,299.33,227
17204,524098,2190.94,1270
17204,528622,327.72,108
17204,536357,162,120
17204,536358,960.14,280
17205,509598,274.95,554
17205,527956,340.32,776
17207,499285,303.22,241
17208,531742,115.35,103
17209,489996,320.4,514
17209,491464,52.8,96
17209,499507,238.4,121
17210,532548,253.37,243
17211,491691,386.73,285
17211,492807,229.37,142
17211,492807,113.45,35
17211,496446,217.71,101
17211,499499,315.74,129
17211,527388,193.13,126
17211,537138,273.3,204
17212,518554,448.52,412
17212,521684,119.04,168
17213,491993,304.7,72
17213,492942,305.95,107
17213,494664,443.83,195
17213,500713,283.47,157
17213,514973,456.94,254
17213,517620,293.28,126
17213,537795,312.9,92
17215,520999,186.15,104
17216,510761,65.05,22
17217,503170,104.5,71
17218,495549,387.74,256
17218,501298,180.85,57
17218,503595,104.5,29
17218,514715,210.9,88
17218,522330,141.75,53
17218,531344,258.18,154
17218,532091,321.7,187
17218,535590,333.8,287
17218,537421,292.54,131
17219,527841,144.9,99
17220,494991,211.85,115
17220,494993,133.25,93
17220,500869,137.75,102
17220,500871,152.09,125
17220,521792,110.43,95
17220,521796,128.58,83
17220,527474,409.55,181
17221,504157,351.96,254
17221,504159,50.13,79
17221,505993,241.3,94
17222,494003,194.25,104
17222,499678,136.15,56
17222,500577,166.48,62
17222,506380,168.73,107
17222,519692,585.25,406
17223,536039,153.9,46
17223,537396,292.84,64
17224,517059,100.86,65
17225,507255,131.15,36
17226,497808,425.63,365
17226,523204,81,84
17227,494620,208.1,156
17227,501547,169.45,151
17227,511133,139.55,89
17227,514343,81.9,226
17227,524493,104.51,193
17227,534531,236.95,126
17227,537258,142.25,92
17228,501086,128.06,162
17228,506705,177.99,127
17228,508653,173.12,140
17228,515255,226.02,198
17228,522024,210.01,198
17228,536799,183.3,122
17228,537462,172.65,89
17230,490927,304.2,84
17230,491449,1641.9,520
17230,492445,1594.85,621
17230,496338,283.8,80
17230,497234,344.18,106
17230,497889,345.21,167
17230,501791,414.5,178
17230,506472,710.44,250
17230,506982,321.06,118
17230,509641,326.4,128
17231,490727,285.35,147
17231,492801,254.54,144
17231,494808,223.54,120
17231,494809,8.5,1
17231,496961,231.05,83
17231,501304,270.92,110
17231,505969,355.96,226
17231,510197,529.03,218
17231,512116,373.98,197
17231,512118,89.05,19
17231,515181,220.13,108
17231,519932,245.21,194
17231,519935,35.25,25
17231,528615,488.09,258
17231,533004,412.12,147
17233,492016,179.36,60
17233,522908,190.62,107
17235,511023,117.33,59
17235,515749,151.95,109
17235,517520,111.09,70
17235,518147,203.35,155
17235,530584,306,192
17235,533670,123.2,36
17235,536745,341.9,126
17236,500330,231.79,61
17236,501876,150.64,37
17236,505064,204.75,121
17236,506878,129.35,13
17236,514383,123.45,19
17236,528869,173.15,79
17237,534510,582.1,260
17237,535944,105.29,50
17238,489488,251.1,80
17238,491452,222.05,70
17238,491453,86.75,27
17238,501385,355.21,150
17238,507737,319.11,140
17238,510180,594.01,270
17238,510351,3.4,4
17238,511346,227.77,131
17238,514544,204.02,122
17238,517985,145.6,90
17238,519179,122.45,49
17238,521166,255.12,144
17238,530014,495.79,239
17238,533580,244.51,159
17238,534380,141.47,97
17238,536988,254.39,100
17238,536989,115.7,26
17239,514272,308.45,119
17239,526205,183.5,86
17239,533534,315,160
17240,505521,130.6,108
17241,498012,541.8,147
17241,499526,124.85,19
17241,499675,397.84,136
17241,501387,235.6,114
17241,503072,146.9,44
17241,505853,176.4,47
17241,510334,184.15,59
17241,510639,171.9,62
17241,515257,234.55,75
17241,515421,202.1,88
17241,522906,164.45,50
17241,533960,163.6,24
17242,495345,441.26,262
17242,507151,575.68,232
17242,521829,737.3,354
17243,489637,535.9,157
17243,490305,726.57,289
17243,491462,718.83,245
17243,491463,7.5,2
17243,491603,539.47,277
17243,491648,214.09,41
17243,492448,699.08,214
17243,492737,356.95,127
17243,492792,330.05,75
17243,493947,284.34,104
17243,495311,237.65,68
17243,496294,227.95,142
17243,497630,268.14,62
17243,498552,148.4,96
17243,499452,142.15,61
17243,501369,299.03,77
17243,501847,361.04,274
17243,502811,290.95,134
17243,504852,202.17,53
17243,506675,272.32,160
17243,508461,169.95,43
17243,508912,146.3,78
17243,510411,202.25,182
17243,511940,332.5,52
17243,511941,26.65,7
17243,513584,148.4,20
17243,515312,205,58
17243,516147,121.06,22
17243,517708,153.3,30
17243,518072,91.15,29
17243,518901,255.74,44
17243,519875,113.08,44
17243,520352,176.94,46
17243,521152,229.65,60
17243,521898,207.28,56
17243,522948,185.7,44
17243,523931,114.95,79
17243,525581,247.35,80
17243,528620,529.78,308
17243,529801,455.3,402
17243,532647,284.5,120
17243,534050,342.69,171
17243,535639,354.01,103
17243,537037,256.9,92
17244,490405,260.65,57
17244,534176,108.9,368
17244,534178,155.19,99
17244,534181,346.4,279
17245,494905,200.18,232
17246,489661,23.48,34
17246,511947,15.44,2
17248,519218,227.51,79
17249,525801,68.03,79
17251,491994,306.4,158
17251,534239,222.75,111
17254,530567,198.29,146
17255,522999,381.15,277
17255,532802,119.57,85
17256,504888,148.73,102
17256,504889,4.9,2
17256,519235,105.3,54
17257,524509,179.05,152
17257,524511,13.68,36
17258,497844,283.85,129
17258,531447,133.45,59
17259,498717,309.87,152
17259,513772,318.82,167
17259,523127,136.4,84
17259,523130,139.24,70
17259,537374,381.64,275
17260,528728,120.95,23
17261,516157,230.44,98
17262,492007,169.5,10
17262,506274,93,20
17262,506275,46.5,10
17262,508918,145.2,88
17262,516268,169.5,50
17262,519568,611.7,90
17262,537811,268.86,74
17264,526388,279.59,227
17266,500611,116.68,39
17266,517362,90.41,52
17268,490797,155.7,90
17268,501439,112.8,56
17268,504329,92.4,56
17268,504352,70,56
17268,508521,396.55,125
17268,518184,20.4,24
17268,523114,122.4,144
17269,533841,537.46,336
17270,490737,389.62,264
17270,520672,214.78,157
17271,490063,210.39,117
17273,526458,141.12,133
17274,531726,465.4,194
17275,534170,114.52,72
17276,530372,508.39,189
17278,509426,25.2,16
17280,524180,118.86,74
17281,496870,112.5,30
17281,503683,89.25,35
17281,508154,140.25,55
17281,517247,168.3,66
17281,524554,216.75,85
17281,536359,70.8,24
17282,511615,356.4,260
17282,521970,279.85,214
17283,535423,188.46,179
17284,523176,229.46,1
17284,533067,911.12,706
17285,497911,212.9,54
17285,501880,215.44,86
17286,530833,115.8,159
17286,530837,125.76,94
17287,490034,69.82,30
17287,490045,180.39,109
17287,491684,228.8,149
17287,491685,5.1,2
17287,498060,204.36,134
17287,498090,48.8,6
17287,500105,233.8,71
17287,506686,126.57,58
17287,510484,155.21,126
17287,514693,194.77,123
17287,521222,277.15,83
17287,523282,331.13,276
17287,530801,189.7,134
17287,533447,579.55,133
17287,536681,113.92,46
17287,537601,108.78,62
17288,532062,240.6,132
17288,532754,252.85,89
17288,532755,441.26,223
17288,532757,145.54,59
17289,500493,47.79,15
17289,501085,302,190
17289,504064,162.75,64
17289,515336,142.88,134
17289,522912,263.42,191
17289,535776,216.14,146
17290,491696,56.45,123
17290,502751,102.54,48
17290,510801,301.94,182
17290,510802,8.95,1
17290,528372,112.76,105
17290,534500,393.56,284
17292,507418,141.35,97
17292,520210,130.4,34
17293,490077,115.51,65
17293,491607,289.53,135
17293,496927,164.95,56
17293,509564,104.55,63
17293,512288,256.35,162
17293,517114,73.09,65
17293,519512,170.56,176
17293,532107,724.58,372
17294,497312,399.59,245
17294,497349,68.2,52
17296,491097,338.13,216
17298,500372,122.02,234
17298,517964,221.62,163
17298,536356,115.5,70
17299,519260,227.72,149
17299,523970,119.25,107
17300,519205,155.8,203
17300,532654,237.84,264
17301,502599,132.8,80
17304,513318,111.5,73
17305,499619,2135.46,1006
17306,530062,791.04,816
17306,532247,360,1440
17307,494908,152.64,144
17307,494997,228.96,216
17307,501648,76.32,72
17307,505089,1076.5,990
17307,506991,465.84,432
17307,514703,90,72
17307,519471,154.05,147
17307,522237,194.64,240
17307,525446,413.36,416
17307,526382,253.2,184
17307,531762,894.38,754
17308,522124,3845.04,4620
17308,532285,666.72,528
17309,496920,220.09,109
17309,534661,27.75,43
17310,513264,765,300
17310,533542,260.1,102
17311,496665,509.46,469
17311,510230,733.03,853
17311,527052,634.22,360
17311,532555,305,68
17314,489999,154.2,72
17314,496307,95.9,34
17314,503989,534.19,409
17314,504123,168.9,62
17314,509466,141.9,122
17314,515352,211,60
17314,517330,375.32,425
17314,518543,360.47,422
17314,532298,334.63,161
17315,524102,765.58,275
17315,530085,376.94,140
17315,533771,293.29,80
17315,534830,670.9,172
17315,536016,1251.63,569
17316,527304,124.45,44
17318,491807,164.28,60
17319,497345,29.1,14
17320,495200,323.66,158
17320,516322,490.82,231
17320,524179,429.75,159
17320,537428,450.92,210
17321,507735,415.66,146
17321,510646,80.65,35
17321,532010,504.56,254
17321,532017,39.45,9
17322,490002,114.55,115
17322,528097,214.54,116
17322,529341,261.45,243
17322,534175,167.85,80
17322,535796,164.2,77
17323,493979,147.6,182
17323,499294,99.65,89
17323,507223,151.97,179
17323,519010,113.81,95
17323,529589,131.49,121
17324,492771,101.04,88
17324,499629,40.32,32
17324,505345,93.71,55
17324,506985,126.59,84
17324,507036,147.68,106
17324,516332,236.1,78
17324,521205,133.15,163
17324,522416,306,36
17324,537780,127.05,51
17325,500399,101.9,102
17325,528771,410.87,303
17326,513778,172.6,78
